elevation,point_id,slope,longitude,latitude,clay,land_cover,annual_rainfall,NDVI,sand,silt,soc,K,LS,C,P,R,soil_loss
443,14,1.0124958753585815,78.10951284638617,23.659198311711506,34,40,1419.4403696378577,0.5477239489555359,38,28,2,0.03320799597677619,0.5214700044863629,0.08873702533504219,1,594.2568541785423,0.913168802518262
501,15,1.3729723691940308,78.16233378509236,23.67024758970618,33,40,1428.689493343234,0.2546515464782715,40,27,2,0.03252094932393465,0.5890496704475495,0.5049435118955975,1,597.6142860835939,5.780679603422521
501,16,5.1340556144714355,78.17203559016087,23.67455950306995,32,20,1428.689493343234,0.5453194379806519,43,25,2,0.03126481922486936,0.9993186347798195,0.09083664020572785,1,597.6142860835939,1.6960628484578844
469,17,3.704791784286499,78.11220779223851,23.613923221391886,35,10,1448.9677751803904,0.6606127619743347,40,25,3,0.030250615265628278,0.8766006888617621,0.020384642093205455,1,604.9753023904817,0.32702183845797506
477,18,2.7802884578704834,78.15478793670576,23.6516524633249,31,40,1428.689493343234,0.502387523651123,42,27,4,0.029862908757758225,0.781315268995993,0.13276271643280693,1,597.6142860835939,1.85120928414799
545,19,3.1720261573791504,78.15775237714337,23.615540188903296,34,30,1418.6222227388062,0.21966330707073212,41,25,4,0.02900491116713541,0.8236946686992541,0.5695001530797906,1,593.9598668541867,8.08143978105006
567,20,4.783675670623779,78.12864696193787,23.646532066205424,33,10,1448.9677751803904,0.6587458848953247,42,25,4,0.028929107810425757,0.9713213582686907,0.02105251630223167,1,604.9753023904817,0.35788181903196536
591,21,4.218998908996582,78.13727078866543,23.646801560790657,35,20,1448.9677751803904,0.38127851486206055,40,25,5,0.028010019947507923,0.9235322855595407,0.29157086456595466,1,604.9753023904817,4.5629663966172265
587,22,3.704791784286499,78.13026392944931,23.643028636597357,35,30,1448.9677751803904,0.3414854407310486,40,25,4,0.02908600495816616,0.8766006888617621,0.35446749833792635,1,604.9753023904817,5.467640439389694
522,23,24.291051864624023,78.15963883924002,23.627936939824146,35,10,1418.6222227388062,0.5754874348640442,39,26,4,0.02964054861738372,2.6311803611060993,0.06645131180542307,1,593.9598668541867,3.0782048394381603
506,24,2.024510145187378,78.12972494027883,23.668900116779994,34,20,1419.4403696378577,0.4119564890861511,39,27,4,0.03010361039524557,0.6881042557814289,0.2463236719003845,1,594.2568541785423,3.0321674268688583
470,25,3.437119245529175,78.15775237714337,23.636560766551696,34,40,1418.6222227388062,0.613097608089447,41,25,4,0.02900491116713541,0.8506293108770896,0.0420345897709034,1,593.9598668541867,0.6159930295081104
471,26,1.3728678226470947,78.16206429050715,23.65192195791014,34,40,1428.689493343234,0.5525627732276917,38,28,4,0.030652258518438693,0.5890317216244584,0.08459325361985272,1,597.6142860835939,0.9127626560838703
481,27,12.918387413024902,78.12379605940367,23.65192195791014,33,10,1419.4403696378577,0.6890122890472412,41,26,2,0.03193131945344525,1.7529704408979068,0.011901125654004646,1,594.2568541785423,0.39587100876579545
471,28,1.3727442026138306,78.17203559016087,23.630362391091268,34,40,1418.6222227388062,0.4362707734107971,40,26,2,0.03201877095158267,0.5890104971590345,0.21271488628453447,1,593.9598668541867,2.3827730380236036
458,29,3.554628610610962,78.11759768394325,23.64976600122825,33,40,1448.9677751803904,0.5272727608680725,40,27,2,0.03252094932393465,0.862173587100458,0.10744571545821822,1,604.9753023904817,1.8225719249111239
462,30,2.9583585262298584,78.12271808106271,23.65569488210344,35,40,1419.4403696378577,0.4285156726837158,39,26,2,0.03211193128373936,0.8009930307116773,0.22320636574783145,1,594.2568541785423,3.4117400929344748
467,31,0.9274099469184875,78.16098631216619,23.64518459327924,33,40,1418.6222227388062,0.4896262586116791,40,27,4,0.03001808801227943,0.5034748895187708,0.14679812967916853,1,593.9598668541867,1.3177665081175605
467,32,3.172996997833252,78.12460454315936,23.659467806296746,36,10,1419.4403696378577,0.6349962949752808,37,27,2,0.03281593356923771,0.8237957068926772,0.030826010926616697,1,594.2568541785423,0.4952173089391928
458,33,2.2261247634887695,78.1197536406251,23.642220152841645,32,40,1448.9677751803904,0.40830346941947937,41,27,2,0.032434012733165936,0.7147615591743377,0.25155060884640695,1,604.9753023904817,3.5279700411027215
481,34,0.9274099469184875,78.14724208831916,23.627397950653673,34,40,1448.9677751803904,0.5448752045631409,38,28,4,0.030652258518438693,0.5034748895187708,0.09122747933629373,1,604.9753023904817,0.8517332773441655
446,35,1.0122703313827515,78.10681790053377,23.630092896506035,36,40,1448.9677751803904,0.4711237847805023,36,28,2,0.033420379135029564,0.5214235265634073,0.16836799933718102,1,604.9753023904817,1.7750034096698821
442,36,5.050508499145508,78.11355526516468,23.675367986825655,36,30,1419.4403696378577,0.3959769606590271,38,26,2,0.032210770561039284,0.9927473500067634,0.2695147992728695,1,594.2568541785423,5.121493997150848
584,37,1.8543341159820557,78.14050472368825,23.64949650664302,35,20,1448.9677751803904,0.4088144898414612,39,26,5,0.028544049250562385,0.6643390891346169,0.25081670946451895,1,604.9753023904817,2.8773951017753108
447,38,2.1123032569885254,78.10897385721569,23.630631885676507,39,40,1448.9677751803904,0.38244789838790894,35,26,2,0.032541148606565345,0.6998986865868492,0.2897916274774757,1,604.9753023904817,3.992928522097692
547,39,12.966132164001465,78.1499370341715,23.615809683488536,32,10,1448.9677751803904,0.5770353674888611,41,27,4,0.029937842192663638,1.7569903305077206,0.0653153798079984,1,604.9753023904817,2.0784662082067102
471,40,2.112433910369873,78.11517223267612,23.6659356763424,33,30,1419.4403696378577,0.36234405636787415,39,28,3,0.031785772431492,0.6999160184444075,0.3209443092589167,1,594.2568541785423,4.24309330415914
485,41,4.6273674964904785,78.14481663705203,23.621199575193252,34,40,1448.9677751803904,0.4312860369682312,38,28,4,0.030652258518438693,0.9584419515340706,0.2194334369480987,1,604.9753023904817,3.900037161505902
506,42,1.8543341159820557,78.13053342403452,23.62443351021608,35,40,1448.9677751803904,0.5811637043952942,40,25,4,0.02908600495816616,0.6643390891346169,0.06234103840868679,1,604.9753023904817,0.7287617294785127
584,43,10.65789794921875,78.13349786447213,23.635752282795984,34,10,1448.9677751803904,0.4299542009830475,42,24,5,0.027401787065019834,1.556731888526096,0.22124379833211605,1,604.9753023904817,5.709544472042915
564,44,6.326235771179199,78.13053342403452,23.65003549581349,34,10,1448.9677751803904,0.4904569983482361,40,26,4,0.029554558044904502,1.1332613395459243,0.14586324133128437,1,604.9753023904817,2.9555482119723733
464,45,4.784029006958008,78.12298757564793,23.67078657887665,36,40,1419.4403696378577,0.38200706243515015,38,26,3,0.03092224840606109,0.9713501892994604,0.29046187847742316,1,594.2568541785423,5.18454006656136
486,46,10.952009201049805,78.16826266596757,23.646801560790657,36,30,1418.6222227388062,0.5993685126304626,39,25,2,0.03160470415796017,1.5829899779876382,0.05018099799209077,1,593.9598668541867,1.4911670210725387
451,47,2.0240464210510254,78.11759768394325,23.638986217818818,33,40,1448.9677751803904,0.3303990364074707,39,28,2,0.03311027741098904,0.6880411534699113,0.3727476882199042,1,604.9753023904817,5.137239801587977
509,48,1.372657299041748,78.12622151067075,23.615001199732824,34,20,1448.9677751803904,0.3876846134662628,39,27,4,0.03010361039524557,0.5889955758995585,0.2818752690409855,1,604.9753023904817,3.0236062640310353
538,49,6.832455158233643,78.1243350485741,23.630092896506035,33,10,1448.9677751803904,0.6221360564231873,42,25,2,0.03134117165305953,1.1873158407251758,0.037145583097802616,1,604.9753023904817,0.8362311005479892
481,50,1.0122358798980713,78.14643360456347,23.625511488557024,34,40,1448.9677751803904,0.46913209557533264,40,26,4,0.029554558044904502,0.5214164265878127,0.17077377466525773,1,604.9753023904817,1.5920914185680186
477,51,2.112419366836548,78.16179479592188,23.661893257563868,31,40,1428.689493343234,0.6082270741462708,41,28,3,0.03161456328084319,0.6999140891999904,0.044824608544479706,1,597.6142860835939,0.5927470471689326
477,52,1.8543341159820557,78.14589461539299,23.62901491816509,34,40,1448.9677751803904,0.4464379549026489,41,25,4,0.02900491116713541,0.6643390891346169,0.1992959310028252,1,604.9753023904817,2.3232579051968703
455,53,2.744319200515747,78.1194841460399,23.6659356763424,36,40,1419.4403696378577,0.3551795780658722,38,26,2,0.032210770561039284,0.7772499622728435,0.33232604177439573,1,594.2568541785423,4.9442497291680825
444,54,2.226116895675659,78.10816537345994,23.641681163671173,36,40,1448.9677751803904,0.43822401762008667,39,25,2,0.03160470415796017,0.7147605476803033,0.21010708278579093,1,604.9753023904817,2.871379797909004
568,55,9.251611709594727,78.12460454315936,23.632518347773157,32,10,1448.9677751803904,0.6357603073120117,42,26,4,0.029398418583570066,1.427545294347021,0.030473745681731196,1,604.9753023904817,0.773708468090446
459,56,1.8543341159820557,78.10627891136329,23.613653726806646,33,10,1448.9677751803904,0.6878278255462646,41,26,3,0.030653976135144863,0.6643390891346169,0.012195101579937622,1,604.9753023904817,0.15024488274951617
447,57,2.1124513149261475,78.11166880306803,23.67051708429141,35,10,1419.4403696378577,0.6223626136779785,38,27,2,0.032711939433240175,0.6999183272018792,0.037027818333262824,1,594.2568541785423,0.5037974708334098
513,58,8.183243751525879,78.17419154684274,23.66836112760953,34,10,1428.689493343234,0.6293731927871704,41,25,4,0.02900491116713541,1.3246968731659485,0.03349819447915342,1,597.6142860835939,0.769184317993049
514,59,10.185693740844727,78.15397945295007,23.657311849614857,33,10,1428.689493343234,0.39931026101112366,41,26,4,0.029473836945967745,1.5140518819203537,0.26460798503371336,1,597.6142860835939,7.056695055805386
583,60,2.7802884578704834,78.13241988613117,23.637908239477873,35,20,1448.9677751803904,0.3744775056838989,40,25,5,0.028010019947507923,0.781315268995993,0.30200036178269507,1,604.9753023904817,3.9983871063479732
517,61,11.035490036010742,78.15586591504672,23.622008058948957,35,10,1418.6222227388062,0.48004984855651855,40,25,4,0.02908600495816616,1.5903996542138499,0.15778489716834176,1,593.9598668541867,4.335237341349791
538,62,0.9274099469184875,78.1375402832507,23.652999936251085,35,20,1419.4403696378577,0.471526175737381,40,25,4,0.02908600495816616,0.5034748895187708,0.16788389927351452,1,594.2568541785423,1.4609829117321347
501,63,0.9274099469184875,78.15505743129103,23.671595062632356,34,30,1428.689493343234,0.2587762773036957,42,24,2,0.0308268912921049,0.5034748895187708,0.4974597262631902,1,597.6142860835939,4.614094060551374
476,64,0.9274099469184875,78.17014912806422,23.61203675929523,30,40,1418.6222227388062,0.5763705968856812,44,26,4,0.029263653551709273,0.5034748895187708,0.06580183110566494,1,593.9598668541867,0.5758394867992616
470,65,3.034595489501953,78.1564049042172,23.64329813118259,32,40,1418.6222227388062,0.5630529522895813,42,26,3,0.03057553800422461,0.8092017396699507,0.07598542979097227,1,593.9598668541867,1.1166532669298368
458,66,4.445960521697998,78.12298757564793,23.657042355029617,33,40,1419.4403696378577,0.5456870198249817,39,28,2,0.03311027741098904,0.9431686140891188,0.09051393127138822,1,594.2568541785423,1.6797389284803703
477,67,0.9274099469184875,78.15802187172858,23.634674304455046,35,40,1418.6222227388062,0.4125051498413086,40,25,2,0.03151115064001727,0.5034748895187708,0.24554251733347565,1,593.9598668541867,2.3138003495140778
504,68,10.1525239944458,78.16179479592188,23.6230860372899,32,10,1418.6222227388062,0.4273805618286133,42,26,4,0.029398418583570066,1.5110286136451412,0.22476022525681882,1,593.9598668541867,5.930252941059627
477,69,4.042737007141113,78.1677236767971,23.628745423579858,33,40,1418.6222227388062,0.5542882084846497,42,25,4,0.028929107810425757,0.9078472117901978,0.08314205755460323,1,593.9598668541867,1.2969572860487466
450,70,2.743879556655884,78.11355526516468,23.62712845606844,35,40,1448.9677751803904,0.34653812646865845,38,27,2,0.032711939433240175,0.7772000770098797,0.34624026858649676,1,604.9753023904817,5.325425943746772
452,71,1.3726904392242432,78.11166880306803,23.620930080608012,34,10,1448.9677751803904,0.5174803733825684,38,28,2,0.03320799597677619,0.5890012661036731,0.11707867690022773,1,604.9753023904817,1.3853973329982612
445,72,6.0537285804748535,78.11382475974995,23.675367986825655,36,30,1419.4403696378577,0.3540472388267517,38,26,2,0.032210770561039284,1.1034860967993758,0.3341378514337154,1,594.2568541785423,7.057775752120762
504,73,25.03929901123047,78.16987963347896,23.644106614938302,32,10,1418.6222227388062,0.6252249479293823,42,26,3,0.03057553800422461,2.6861136428350316,0.03555997707446378,1,593.9598668541867,1.7346707830683523
494,74,5.758284568786621,78.1243350485741,23.675098492240423,35,10,1419.4403696378577,0.46315038204193115,37,28,2,0.03331137118685462,1.0706220335103767,0.17809501812577164,1,594.2568541785423,3.774458523795322
514,75,11.037248611450195,78.16826266596757,23.619582607681835,33,10,1418.6222227388062,0.5758162140846252,41,26,4,0.029473836945967745,1.5905555411092969,0.06620909704958526,1,593.9598668541867,1.843572757284477
447,76,1.8543341159820557,78.10762638428952,23.631709864017452,36,40,1448.9677751803904,0.5450221300125122,36,28,2,0.033420379135029564,0.6643390891346169,0.09109811224419527,1,604.9753023904817,1.2236246067280765
510,77,2.2258009910583496,78.13053342403452,23.619043618511363,36,40,1448.9677751803904,0.44355615973472595,38,26,4,0.029731781074822338,0.7147199328971982,0.20306013670899276,1,604.9753023904817,2.610472606269681
495,78,12.499975204467773,78.14077421827352,23.627397950653673,35,10,1448.9677751803904,0.4761471450328827,39,26,4,0.02964054861738372,1.7175409609211663,0.16237188431222993,1,604.9753023904817,5.000826840788749
504,79,1.8543341159820557,78.14912855041581,23.67078657887665,31,30,1419.4403696378577,0.3025283217430115,43,26,2,0.03177369361813611,0.6643390891346169,0.42000026095856224,1,594.2568541785423,5.268430678558303
531,80,8.25346851348877,78.13188089696075,23.66836112760953,36,10,1419.4403696378577,0.6214427351951599,37,27,3,0.0315032031780126,1.3316005140098437,0.037507418731775204,1,594.2568541785423,0.9350181577897473
490,81,12.806671142578125,78.12460454315936,23.661084773808156,36,10,1419.4403696378577,0.5800443887710571,37,27,2,0.03281593356923771,1.7435463522166978,0.0631395395029597,1,594.2568541785423,2.146811293023796
499,82,1.3729692697525024,78.16583721470045,23.669708600535706,33,40,1428.689493343234,0.31036531925201416,39,28,2,0.03311027741098904,0.5890491383391441,0.4065346271362891,1,597.6142860835939,4.738412425135438
484,83,11.147001266479492,78.1601778284105,23.63278784235839,33,40,1418.6222227388062,0.4458965063095093,41,26,4,0.029473836945967745,1.6002680714489133,0.2000007787508549,1,593.9598668541867,5.602968808862538
507,84,4.111786365509033,78.12541302691506,23.620930080608012,34,20,1448.9677751803904,0.5192819237709045,40,26,4,0.029554558044904502,0.9140390293200831,0.11527408054525244,1,604.9753023904817,1.8839029316592595
505,85,4.6273674964904785,78.15451844212055,23.66997809512094,35,30,1428.689493343234,0.29106321930885315,41,24,2,0.030909323379618,0.9584419515340706,0.4399359978616427,1,597.6142860835939,7.7887144768388605
446,86,1.372771143913269,78.11166880306803,23.63494379904028,37,40,1448.9677751803904,0.44203439354896545,38,25,2,0.03170392874358359,0.5890151228392406,0.20506047853534423,1,604.9753023904817,2.3166431452658482
532,87,14.842978477478027,78.15532692587624,23.617426650999953,34,10,1418.6222227388062,0.5342113971710205,41,25,4,0.02900491116713541,1.9116827433867436,0.10088305154253205,1,593.9598668541867,3.322482263322346
521,88,8.407785415649414,78.16071681758098,23.619313113096602,33,10,1418.6222227388062,0.4879316985607147,41,26,4,0.029473836945967745,1.3466965014799326,0.1487141947820572,1,593.9598668541867,3.5060324684109845
481,89,3.1722655296325684,78.14643360456347,23.626319972312736,34,40,1448.9677751803904,0.48370063304901123,40,26,4,0.029554558044904502,0.8237195825759154,0.1535511441243136,1,604.9753023904817,2.2614894296123613
455,90,2.7802884578704834,78.11894515686942,23.640603185330235,34,40,1448.9677751803904,0.5897045731544495,40,26,2,0.03201877095158267,0.781315268995993,0.056442299114569515,1,604.9753023904817,0.8542270315633258
590,91,1.3728059530258179,78.12918595110835,23.641142174500708,35,20,1448.9677751803904,0.4488959014415741,40,25,5,0.028010019947507923,0.5890210993012803,0.19611021901884626,1,604.9753023904817,1.9574115203832694
536,92,5.476059913635254,78.15020652875677,23.663779719660518,34,10,1419.4403696378577,0.5593876242637634,41,25,3,0.030166274460611205,1.0386206407839178,0.0789344796493908,1,594.2568541785423,1.4696691475083217
509,93,5.638070583343506,78.13188089696075,23.671325568047124,34,20,1419.4403696378577,0.4518343210220337,39,27,2,0.03261360242966765,1.0570662124340768,0.19233205231068826,1,594.2568541785423,3.940277689244797
522,94,9.439723014831543,78.15209299085342,23.619313113096602,33,10,1418.6222227388062,0.5803443193435669,40,27,4,0.03001808801227943,1.4452041759049685,0.06292499531788877,1,593.9598668541867,1.6214088065599586
477,95,1.3727189302444458,78.17041862264944,23.625780983142263,33,40,1418.6222227388062,0.607945442199707,43,24,4,0.028383628671018773,0.5890061579759525,0.044989289754772475,1,593.9598668541867,0.44673912584531517
574,96,2.7441861629486084,78.12945544569362,23.654077914592023,35,20,1419.4403696378577,0.4974699318408966,40,25,4,0.02908600495816616,0.7772348673436665,0.13808838069558496,1,594.2568541785423,1.8551015377018756
492,97,5.374898433685303,78.16448974177428,23.62066058602278,34,10,1418.6222227388062,0.6848263144493103,40,26,5,0.02846123974633845,1.026996647816074,0.012962334982247222,1,593.9598668541867,0.22504179411294303
590,98,2.7440345287323,78.12891645652314,23.640872679915468,35,20,1448.9677751803904,0.4066448211669922,40,25,5,0.028010019947507923,0.7772176618384601,0.2539386910454109,1,604.9753023904817,3.344433779083704
466,99,2.2262611389160156,78.1706881172347,23.65192195791014,31,40,1428.689493343234,0.4700753092765808,41,28,2,0.03293193401897301,0.7147790913981744,0.16963246011229985,1,597.6142860835939,2.3862668499993527
478,100,0.9274099469184875,78.17095761181992,23.62470300480132,34,40,1418.6222227388062,0.398762583732605,42,24,4,0.028454407241744598,0.5034748895187708,0.2654117335881554,1,593.9598668541867,2.2584193078286257
453,101,2.9582793712615967,78.11490273809085,23.625780983142263,35,40,1448.9677751803904,0.41495776176452637,38,27,2,0.032711939433240175,0.8009844427179699,0.24206316080959506,1,604.9753023904817,3.837043472598133
472,102,1.012281060218811,78.1717660955756,23.631440369432212,34,40,1418.6222227388062,0.4317111670970917,40,26,2,0.03201877095158267,0.5214257375988902,0.21885690878767303,1,593.9598668541867,2.170273580296474
445,103,2.1124205589294434,78.11112981389755,23.6621627521491,33,40,1419.4403696378577,0.5614851713180542,41,26,2,0.03193131945344525,0.6999142473350775,0.07723912210685749,1,594.2568541785423,1.0258248780575356
501,104,3.555067539215088,78.14939804500108,23.67186455721759,31,30,1419.4403696378577,0.40334630012512207,43,26,2,0.03177369361813611,0.8622162797781885,0.25871501436780986,1,594.2568541785423,4.2119165228311815
460,105,3.5539329051971436,78.10681790053377,23.61446221056236,34,10,1448.9677751803904,0.7158172130584717,39,27,3,0.03130896585772835,0.8621059124446162,0.006488499807444446,1,604.9753023904817,0.10595251937049921
446,106,1.0126034021377563,78.10573992219287,23.672942535558533,35,40,1419.4403696378577,0.4354799687862396,39,26,2,0.03211193128373936,0.5214921603810054,0.21377469337979918,1,594.2568541785423,2.127378185638311
543,107,6.132987022399902,78.15721338797289,23.6230860372899,35,10,1418.6222227388062,0.5667111277580261,40,25,4,0.02908600495816616,1.1121977647448333,0.07310502200827951,1,593.9598668541867,1.4046573795097557
501,108,9.743571281433105,78.12541302691506,23.64329813118259,34,10,1448.9677751803904,0.3936140239238739,40,26,4,0.029554558044904502,1.47346838379773,0.27301478960736997,1,604.9753023904817,7.192653024550906
477,109,2.7439427375793457,78.15505743129103,23.63278784235839,33,40,1418.6222227388062,0.4866822361946106,41,26,4,0.029473836945967745,0.7772072462807313,0.15013474779633465,1,593.9598668541867,2.0427340948048145
452,110,2.7439017295837402,78.11139930848282,23.62928441275033,34,40,1448.9677751803904,0.28104090690612793,39,27,2,0.03261360242966765,0.7772025930293524,0.4575818805268887,1,604.9753023904817,7.016806134748187
506,111,1.3729581832885742,78.14751158290443,23.667822138439057,35,30,1419.4403696378577,0.4911242723464966,38,27,3,0.03140336910232677,0.5890472350224187,0.14511443357367276,1,594.2568541785423,1.595185436732618
552,112,16.389503479003906,78.12756898359697,23.654077914592023,35,10,1419.4403696378577,0.6502071619033813,38,27,3,0.03140336910232677,2.0350098933713117,0.024290499976524566,1,594.2568541785423,0.9224724875702847
533,113,15.479228019714355,78.17122710640518,23.67051708429141,34,10,1428.689493343234,0.5260478854179382,41,25,3,0.030166274460611205,1.9628197232920686,0.10862696696154857,1,597.6142860835939,3.843799409325061
512,114,23.686479568481445,78.17014912806422,23.66162376297863,33,10,1428.689493343234,0.4344915449619293,40,27,3,0.031220019138939386,2.586710839033512,0.2151025658787792,1,597.6142860835939,10.381201232889824
442,115,2.9583592414855957,78.10466194385191,23.656233871273912,33,40,1419.4403696378577,0.6420166492462158,41,26,2,0.03193131945344525,0.800993108313406,0.02768534679179919,1,594.2568541785423,0.4207942644751883
517,116,16.715234756469727,78.12110111355128,23.63494379904028,35,10,1448.9677751803904,0.5224404335021973,38,27,2,0.032711939433240175,2.0605889406963493,0.11214537685365535,1,604.9753023904817,4.57316296781768
526,117,15.693097114562988,78.14966753958629,23.617157156414713,32,10,1448.9677751803904,0.6391194462776184,42,26,4,0.029398418583570066,1.979879299714054,0.028955360721136865,1,604.9753023904817,1.0195987847814927
450,118,2.2261440753936768,78.11705869477277,23.64356762576783,35,40,1448.9677751803904,0.6284148693084717,38,27,2,0.032711939433240175,0.714764041923365,0.03396764942691,1,604.9753023904817,0.4804764757891478
474,119,1.0124528408050537,78.15748288255816,23.653538925421557,34,40,1428.689493343234,0.5351524949073792,41,25,4,0.02900491116713541,0.5214611368206438,0.10000988457445141,1,597.6142860835939,0.9039770059434658
503,120,4.14697790145874,78.13646230490974,23.625780983142263,35,10,1448.9677751803904,0.5232929587364197,39,26,4,0.02964054861738372,0.9171710776544681,0.11130859131148113,1,604.9753023904817,1.8306398864039022
501,121,12.8981351852417,78.16987963347896,23.616079178073768,33,10,1418.6222227388062,0.6096556782722473,41,26,5,0.02838350478085745,1.7512639038514364,0.04399490040888992,1,593.9598668541867,1.2989040093805067
506,122,9.0816011428833,78.12137060813654,23.629553907335563,32,20,1448.9677751803904,0.5548686385154724,42,26,3,0.03057553800422461,1.4114758420992917,0.08265700545359363,1,604.9753023904817,2.1580667311345123
471,123,2.1123619079589844,78.15909985006954,23.646262571620184,33,40,1418.6222227388062,0.45877960324287415,40,27,3,0.031220019138939386,0.6999064670255364,0.1835345712855758,1,593.9598668541867,2.3820350866670736
537,124,11.0393705368042,78.13619281032447,23.669439105950467,39,10,1419.4403696378577,0.5617360472679138,38,23,2,0.03067067862844815,1.5907436256658303,0.07703773135626456,1,594.2568541785423,2.2335787114383754
489,125,9.251771926879883,78.16826266596757,23.63548278821075,34,10,1418.6222227388062,0.5387725234031677,43,23,4,0.027902702658114897,1.4275603884422166,0.09668905141758427,1,593.9598668541867,2.2875740464671255
471,126,2.7441325187683105,78.16179479592188,23.64949650664302,31,40,1418.6222227388062,0.3790062665939331,43,26,3,0.030502655780190742,0.7772287805552173,0.2950399771039835,1,593.9598668541867,4.154554827455074
502,127,3.704791784286499,78.1526319800239,23.674020513899478,34,30,1428.689493343234,0.3277946710586548,42,24,3,0.02959372823182635,0.8766006888617621,0.37708623340027014,1,597.6142860835939,5.8460582346286225
507,128,9.66925048828125,78.13996573451777,23.621469069778485,36,10,1448.9677751803904,0.6213211417198181,38,26,4,0.029731781074822338,1.466583912288289,0.03757110168991107,1,604.9753023904817,0.991104432109571
564,129,3.554924726486206,78.13188089696075,23.664857698001462,35,10,1419.4403696378577,0.519843578338623,40,25,4,0.02908600495816616,0.8622023893482728,0.11471444998563893,1,594.2568541785423,1.7095650185554954
460,130,1.3728867769241333,78.12298757564793,23.655155892932967,35,10,1419.4403696378577,0.5251908302307129,39,26,2,0.03211193128373936,0.5890349758048075,0.10945754021045138,1,594.2568541785423,1.2303463714364882
526,131,10.289399147033691,78.1488590558306,23.65758134420009,33,10,1419.4403696378577,0.49110859632492065,42,25,4,0.028929107810425757,1.5234823538819182,0.14513200333645485,1,594.2568541785423,3.801104924886843
469,132,2.958322048187256,78.16179479592188,23.641950658256413,33,40,1418.6222227388062,0.5628973841667175,40,27,4,0.03001808801227943,0.800989073008692,0.07610931587104175,1,593.9598668541867,1.0869374127002212
539,133,2.7802884578704834,78.14535562622251,23.660815279222923,36,30,1419.4403696378577,0.40401047468185425,39,25,4,0.029172358456260435,0.781315268995993,0.25775038163886754,1,594.2568541785423,3.4911729952986867
450,134,1.0124592781066895,78.11894515686942,23.654347409177262,34,40,1419.4403696378577,0.40910273790359497,40,26,2,0.03201877095158267,0.5214624633002483,0.25040313016610083,1,594.2568541785423,2.484515224373617
479,135,2.0239005088806152,78.14912855041581,23.629553907335563,32,10,1448.9677751803904,0.6475333571434021,40,28,4,0.030477111034471926,0.6880212963529351,0.025367262227676015,1,604.9753023904817,0.32180065378473727
547,136,6.314460277557373,78.14858956124533,23.663510225075278,35,10,1419.4403696378577,0.490490198135376,39,26,4,0.02964054861738372,1.1319848897125702,0.14582594018017717,1,594.2568541785423,2.9076079804466604
