elevation,point_id,slope,longitude,latitude,clay,land_cover,annual_rainfall,NDVI,sand,silt,soc,K,LS,C,P,R,soil_loss
219,37,1.365361213684082,75.44744533342634,22.281811486571044,36,40,1079.1490611465028,0.5677992105484009,37,27,3,0.0315032031780126,0.5877408210734918,0.07226041414873847,1,470.7311091961805,0.6298163290999457
459,38,20.53950309753418,75.40594316730002,22.358886937948498,33,30,1298.9653347118108,0.15173153579235077,38,29,3,0.032351375955419405,2.3531214773948332,0.6992519632489199,1,550.5244165003874,29.30538181103062
299,39,5.329256534576416,75.37764623585028,22.303371053389917,31,30,1318.9028146396367,0.4688505232334137,42,27,2,0.03235283146545061,1.021724635734342,0.17111518109278165,1,557.7617217141881,3.154884089059131
262,40,3.5289323329925537,75.41214154276045,22.296364194173783,33,10,1079.1490611465028,0.612487256526947,40,27,4,0.03001808801227943,0.8596687444047534,0.04237822576220739,1,470.7311091961805,0.5147896828432815
570,41,2.7802884578704834,75.41699244529471,22.352419067902837,31,30,1298.9653347118108,0.33900365233421326,43,26,2,0.03177369361813611,0.781315268995993,0.3585327297368758,1,550.5244165003874,4.900037549996241
575,42,2.107734441757202,75.41295002651617,22.345951197857175,29,40,1301.5499541205954,0.4485623836517334,44,27,4,0.029729152998778093,0.6992922057233033,0.196541138277214,1,551.4626333457761,2.253257270240257
274,43,8.767065048217773,75.37575977375363,22.29717267792949,32,10,1113.5601229445556,0.3679012358188629,40,28,3,0.03169742154818681,1.3814599284613185,0.31221522469148555,1,483.22232462887365,6.606376106908915
554,44,1.8543341159820557,75.40917710232287,22.329512028157794,33,30,1301.5499541205954,0.29102373123168945,42,25,2,0.03134117165305953,0.6643390891346169,0.4400051300644538,1,551.4626333457761,5.052180579135572
376,45,4.411092758178711,75.41268053193093,22.364815818823686,34,10,1298.9653347118108,0.687845766544342,39,27,2,0.03261360242966765,0.940191050631379,0.012190611866295926,1,550.5244165003874,0.2057865446674585
235,46,4.108109474182129,75.3644410011737,22.279655529889155,38,30,1113.5601229445556,0.3397808074951172,36,26,2,0.03242539516672407,0.9137108720258978,0.3572580350892681,1,483.22232462887365,5.1147341545728935
240,47,2.1075429916381836,75.41268053193093,22.289626829542883,36,40,1079.1490611465028,0.5063154101371765,38,26,5,0.028631906725536727,0.6992667748014202,0.12858442389832794,1,470.7311091961805,1.2118655168623733
224,48,4.209321022033691,75.39381591096443,22.278308056962977,37,40,1113.5601229445556,0.4689410924911499,36,27,3,0.031608447711011636,0.9226812474146969,0.17100533099413215,1,483.22232462887365,2.4099692544505436
582,49,1.3657314777374268,75.39785832974297,22.352149573317604,30,10,1300.6844911000983,0.5018927454948425,43,27,3,0.03098626133528859,0.5878045943880101,0.13329380839380836,1,551.1484702693357,1.3380758686122523
228,50,5.894114017486572,75.3606680769804,22.27884704613345,37,30,1113.5601229445556,0.43192487955093384,36,27,2,0.03292556361491613,1.0858091641716214,0.218567336013453,1,483.22232462887365,3.7758868352479724
433,51,4.005075454711914,75.35285273400856,22.360773400045147,31,40,1300.6844911000983,0.28489598631858826,41,28,3,0.03161456328084319,0.9044436010094434,0.45077095129908173,1,551.1484702693357,7.103840553094148
262,52,2.2080554962158203,75.36551897951466,22.30606599924227,33,10,1318.9028146396367,0.6000000238418579,41,26,4,0.029473836945967745,0.7124328997928153,0.04978705353016265,1,557.7617217141881,0.5831036691995748
346,53,15.504544258117676,75.44421139840352,22.362929356727037,37,10,1298.9653347118108,0.7128487825393677,35,28,2,0.03353500120108293,1.9648424043743438,0.006978150696616886,1,550.5244165003874,0.2531296262258632
612,54,12.504401206970215,75.4010922647658,22.312803363873165,30,30,1301.5499541205954,0.2200339287519455,43,27,2,0.032277450892598966,1.7179176695842733,0.568806994678974,1,551.4626333457761,17.39332429399473
586,55,5.636281967163086,75.41160255359,22.313342353043637,32,40,1301.5499541205954,0.3924828767776489,44,24,3,0.029452067145342455,1.0568636897526338,0.27469654098682306,1,551.4626333457761,4.715242579617399
233,56,6.210930347442627,75.35285273400856,22.279386035303922,37,30,1113.5601229445556,0.290229856967926,38,25,2,0.03170392874358359,1.1207232481469849,0.44139564406287873,1,483.22232462887365,7.578556582435819
577,57,3.529851198196411,75.40782962939667,22.346759681612888,29,40,1301.5499541205954,0.5713074207305908,43,28,4,0.030254109225286912,0.8597585006994459,0.06957514809618187,1,551.4626333457761,0.998001235136173
433,58,15.428847312927246,75.37522078458315,22.335710403618215,33,10,1318.9028146396367,0.5601586699485779,45,22,4,0.02728891532951007,1.9587918104273476,0.07830887869415967,1,557.7617217141881,2.3347171031843037
381,59,10.935637474060059,75.3644410011737,22.3551140137552,31,10,1300.6844911000983,0.3953789174556732,41,28,3,0.03161456328084319,1.5815346193409447,0.27039893666154596,1,551.1484702693357,7.451427420277009
571,60,0.0,75.39273793262348,22.324930620208782,36,40,1318.9028146396367,0.52173912525177,37,27,3,0.0315032031780126,0.16531147321376102,0.11283619243070653,1,557.7617217141881,0.32775916098357627
438,61,20.747461318969727,75.35932060405423,22.322774663526893,29,10,1318.9028146396367,0.40838849544525146,45,26,3,0.030373756063395554,2.368705662927804,0.2514284384081324,1,557.7617217141881,10.089571054006308
423,62,12.9423189163208,75.38438360048116,22.33921383322628,31,30,1318.9028146396367,0.4486894905567169,42,27,3,0.03105862647148713,1.7549859388542923,0.19637686066465898,1,557.7617217141881,5.970282836545124
401,63,12.237337112426758,75.43909100128405,22.317654266407416,30,10,1301.5499541205954,0.4320652186870575,42,28,3,0.03153723756746487,1.6951106466409496,0.21837727155184272,1,551.4626333457761,6.437914832543041
239,64,1.3654123544692993,75.3860005679926,22.291782786224772,36,40,1113.5601229445556,0.4155542850494385,36,28,3,0.03208346920728807,0.5877496300455508,0.24122002556204103,1,483.22232462887365,2.198032130344573
266,65,1.002347469329834,75.37252583873078,22.29771166709996,34,40,1113.5601229445556,0.49380528926849365,38,28,2,0.03320799597677619,0.5193725421312565,0.14212493399827733,1,483.22232462887365,1.1845105138342094
560,66,5.0394134521484375,75.40297872686244,22.326008598549727,32,10,1301.5499541205954,0.5719424486160278,41,27,2,0.032434012733165936,0.9918698941269832,0.06909527458965481,1,551.4626333457761,1.2258005976827704
596,67,14.023778915405273,75.43558757167597,22.32223567435642,33,30,1301.5499541205954,0.30044347047805786,42,25,3,0.03008743592011844,1.8449197415279923,0.42360490407111395,1,551.4626333457761,12.967006423992709
224,68,0.9274099469184875,75.39974479183962,22.28342845408246,36,40,1113.5601229445556,0.512753427028656,36,28,3,0.03208346920728807,0.5034748895187708,0.12188248562014023,1,483.22232462887365,0.9513655710809967
235,69,2.1075363159179688,75.3973193405725,22.287740367446233,34,40,1113.5601229445556,0.5173599123954773,38,28,6,0.028470697213440112,0.6992658880195749,0.11719985956742306,1,483.22232462887365,1.1274947464192044
358,70,15.296080589294434,75.44879280635254,22.346759681612888,33,10,1301.5499541205954,0.5695018768310547,41,26,2,0.03193131945344525,1.9481600030162949,0.07094992039815869,1,551.4626333457761,2.433937882805625
365,71,19.689620971679688,75.43531807709076,22.361042894630387,32,10,1298.9653347118108,0.3513247072696686,40,28,2,0.03301824496905152,2.289144835243346,0.3385082933503958,1,550.5244165003874,14.085528782202351
318,72,23.507991790771484,75.36497999034418,22.31576780431076,26,10,1318.9028146396367,0.3792324960231781,45,29,4,0.030590901317790107,2.5735642364547178,0.2946938872042929,1,557.7617217141881,12.940382666597458
259,73,1.3654693365097046,75.36605796868514,22.302562569634205,37,40,1318.9028146396367,0.6046589016914368,36,27,4,0.03039156257714304,0.5877594449377831,0.04693824125749511,1,557.7617217141881,0.467657781846098
214,74,1.3653275966644287,75.37899370877645,22.275613111110623,37,40,1113.5601229445556,0.48921117186546326,36,27,2,0.03292556361491613,0.5877350304527152,0.14726635118597534,1,483.22232462887365,1.377099469877352
343,75,13.682281494140625,75.40917710232287,22.30364054797515,29,10,1301.5499541205954,0.3997827172279358,43,28,4,0.030254109225286912,1.8167543688921721,0.26391541000974794,1,551.4626333457761,7.999473857667819
557,76,5.63630485534668,75.43828251752834,22.331398490254443,33,40,1301.5499541205954,0.5239012241363525,41,26,3,0.030653976135144863,1.056866281507397,0.11071356009754942,1,551.4626333457761,1.9779885065537997
274,77,1.3654898405075073,75.37468179541267,22.30633549382751,29,40,1318.9028146396367,0.4389277994632721,42,29,2,0.03334578515258189,0.5877629765962937,0.20917090683206796,1,557.7617217141881,2.286615584785469
227,78,2.9548792839050293,75.41564497236854,22.2807335082301,34,40,1079.1490611465028,0.1845729798078537,39,27,4,0.03010361039524557,0.8006154176895327,0.635907202897699,1,470.7311091961805,7.214548852843545
581,79,1.0027685165405273,75.39678035140201,22.356461486681376,31,10,1300.6844911000983,0.6466257572174072,43,26,3,0.030502655780190742,0.5194598162379014,0.025739665619204502,1,551.1484702693357,0.2247817864442994
229,80,4.409276962280273,75.43828251752834,22.294747226662366,36,30,1079.1490611465028,0.23152177035808563,37,27,3,0.0315032031780126,0.9400356090574826,0.54741609803176,1,470.7311091961805,7.631141114007492
443,81,18.355260848999023,75.40486518895909,22.30822195592416,33,10,1301.5499541205954,0.42381924390792847,41,26,4,0.029473836945967745,2.1876177846885594,0.22966514165610952,1,551.4626333457761,8.16618653025875
387,82,6.540828227996826,75.37414280624222,22.31576780431076,29,40,1318.9028146396367,0.17955555021762848,44,27,3,0.030919515101249465,1.1563677873752756,0.6455173917000072,1,557.7617217141881,12.873164331133555
551,83,7.118866443634033,75.39246843803824,22.36373784048275,32,10,1300.6844911000983,0.5751811265945435,42,26,3,0.03057553800422461,1.2172314241250481,0.06667743014087539,1,551.1484702693357,1.3677122054668471
587,84,0.9274099469184875,75.3935464163792,22.358617443363265,29,40,1300.6844911000983,0.6606943011283875,43,28,4,0.030254109225286912,0.5034748895187708,0.020355794794649964,1,551.1484702693357,0.17089086822067828
269,85,6.211713790893555,75.43504858250552,22.306874482997976,33,30,1301.5499541205954,0.45620983839035034,39,28,5,0.029431471460504434,1.1208087346963924,0.18676777681613985,1,551.4626333457761,3.397516089471072
341,86,15.294411659240723,75.43612656084645,22.314420331384582,30,20,1301.5499541205954,0.41541609168052673,42,28,4,0.03032309393377543,1.9480261971291153,0.24141524146717425,1,551.4626333457761,7.864100951363028
588,87,7.954797744750977,75.40782962939667,22.309030439679866,30,30,1301.5499541205954,0.1630450338125229,44,26,4,0.029263653551709273,1.3020877363890813,0.6773177061116537,1,551.4626333457761,14.232372908862605
284,88,2.7293426990509033,75.40405670520337,22.297981161685193,31,20,1079.1490611465028,0.42016279697418213,42,27,4,0.029862908757758225,0.77554792508357,0.23474768765514192,1,470.7311091961805,2.5592633127606104
560,89,4.410241603851318,75.40729064022622,22.331937479424916,34,30,1301.5499541205954,0.36733269691467285,41,25,2,0.03142329537530095,0.94011819209913,0.31310422415823064,1,551.4626333457761,5.100810644125938
402,90,21.917461395263672,75.42372980992559,22.310377912606043,31,10,1301.5499541205954,0.6211903691291809,43,26,4,0.02932834223269267,2.455940565702365,0.03763966701878705,1,551.4626333457761,1.4950896365258703
208,91,2.107499599456787,75.42965869080078,22.2769605840368,36,40,1079.1490611465028,0.48181143403053284,35,29,2,0.034024223438469926,0.6992610106894083,0.15573508895693686,1,470.7311091961805,1.744162364513692
580,92,5.33081579208374,75.39300742720872,22.349993616635714,28,40,1318.9028146396367,0.49310871958732605,45,27,3,0.03085844514898048,1.021905028708665,0.14289870412089412,1,557.7617217141881,2.513399777982855
243,93,6.540809154510498,75.43693504460217,22.298250656270433,34,40,1079.1490611465028,0.39787521958351135,37,29,5,0.0300464162166538,1.1563657464616692,0.2667160544682301,1,470.7311091961805,4.362244021495246
265,94,5.636260032653809,75.39192944886778,22.29582520500331,33,40,1113.5601229445556,0.1587407886981964,42,25,4,0.028929107810425757,1.0568612059838682,0.6856496264487294,1,483.22232462887365,10.129831715685636
570,95,2.2084100246429443,75.39435490013489,22.333284952351093,33,40,1318.9028146396367,0.4508979022502899,42,25,2,0.03134117165305953,0.7124786986126287,0.19353248727374683,1,557.7617217141881,2.410403208528605
236,96,2.9548745155334473,75.35393071234952,22.27884704613345,37,40,1113.5601229445556,0.46500346064567566,38,25,2,0.03170392874358359,0.8006148999815815,0.1758116656434357,1,483.22232462887365,2.1564104626659963
253,97,4.733768939971924,75.42885020704509,22.301215096708027,32,40,1301.5499541205954,0.28117650747299194,38,30,4,0.03155569955761897,0.9672364725862425,0.457341820455963,1,551.4626333457761,7.697815247169934
287,98,13.060311317443848,75.35285273400856,22.30364054797515,32,10,1318.9028146396367,0.43815749883651733,41,27,4,0.029937842192663638,1.764906378885618,0.21019566137543597,1,557.7617217141881,6.1946192984933175
254,99,5.039300441741943,75.44717583884113,22.30606599924227,35,40,1301.5499541205954,0.389668345451355,37,28,6,0.028559325395266472,0.9918609508204911,0.27889863363388573,1,551.4626333457761,4.356735698109795
384,100,15.488125801086426,75.37360381707174,22.316845782651704,30,30,1318.9028146396367,0.3129425346851349,45,25,3,0.029884348831027915,1.9635307275108451,0.4021361127826521,1,557.7617217141881,13.161436134083722
569,101,2.107682228088379,75.39651085681678,22.33059000649874,36,40,1318.9028146396367,0.6169983744621277,39,25,3,0.030340426377585668,0.6992852701542951,0.039878818850161514,1,557.7617217141881,0.47191855426845875
215,102,0.9274099469184875,75.3989363080839,22.277769067792505,35,40,1113.5601229445556,0.5487945079803467,36,29,3,0.03255384241204233,0.5034748895187708,0.08781085435236295,1,483.22232462887365,0.6954649782388653
242,103,2.2078857421875,75.35285273400856,22.29313025915095,39,40,1113.5601229445556,0.38424819707870483,35,26,2,0.032541148606565345,0.7124109690104979,0.28706059668932027,1,483.22232462887365,3.2157631140192735
269,104,11.474691390991211,75.3644410011737,22.307143977583216,33,40,1318.9028146396367,0.24137930572032928,41,26,4,0.029473836945967745,1.6290795125059516,0.5292133500050841,1,557.7617217141881,14.1728912850236
442,105,19.622350692749023,75.41833991822088,22.3303205119135,30,10,1301.5499541205954,0.45846858620643616,43,27,3,0.03098626133528859,2.284059765554902,0.18392450895294565,1,551.4626333457761,7.178477418482175
575,106,2.729754686355591,75.40136175935103,22.337327371129632,30,40,1301.5499541205954,0.4448886215686798,42,28,3,0.03153723756746487,0.77559482067807,0.20131577760657984,1,551.4626333457761,2.7155165447411016
267,107,8.138906478881836,75.37845471960597,22.29393874290666,31,30,1113.5601229445556,0.3273164629936218,42,27,2,0.03235283146545061,1.3203270565923204,0.37788465851962044,1,483.22232462887365,7.800098183440835
574,108,2.955021619796753,75.41133305900476,22.33948332781152,31,40,1301.5499541205954,0.5169767141342163,43,26,3,0.030502655780190742,0.8006308710427197,0.11758578483924667,1,551.4626333457761,1.583583245344495
376,109,18.798242568969727,75.41618396153899,22.363198851312276,34,10,1298.9653347118108,0.358524888753891,38,28,3,0.031879581977570015,2.221484467099524,0.3269938644540166,1,550.5244165003874,12.748881609687995
576,110,9.670106887817383,75.444750387574,22.333823941521565,35,30,1301.5499541205954,0.32556846737861633,39,26,4,0.02964054861738372,1.466663347379179,0.38080783685773545,1,551.4626333457761,9.129324502205215
385,111,16.68206787109375,75.44771482801158,22.35565300292567,33,30,1298.9653347118108,0.26176688075065613,39,28,2,0.03311027741098904,2.057990159726734,0.49205177812691314,1,550.5244165003874,18.458376669856516
376,112,8.886045455932617,75.37629876292408,22.349454627465242,31,10,1318.9028146396367,0.5559975504875183,40,29,2,0.033511166286727415,1.3928587216684205,0.08171810864371422,1,557.7617217141881,2.1274708743169914
488,113,17.159040451049805,75.3582426257133,22.35538350834043,31,30,1300.6844911000983,0.40578949451446533,43,26,3,0.030502655780190742,2.0952424728789762,0.2551737560187149,1,551.1484702693357,8.98827922520804
377,114,20.637176513671875,75.37441230082743,22.348376649124305,31,10,1318.9028146396367,0.4593280851840973,42,27,2,0.03235283146545061,2.3604442620203647,0.1828478374087457,1,557.7617217141881,7.788334206753248
218,115,1.8543341159820557,75.42723323953368,22.28154199198581,38,30,1079.1490611465028,0.3310619294643402,35,27,3,0.03171908737802791,0.6643390891346169,0.37164603762312926,1,470.7311091961805,3.6864886176114213
261,116,6.597985744476318,75.36093757156564,22.302562569634205,34,30,1318.9028146396367,0.3599397540092468,40,26,4,0.029554558044904502,1.162473750675413,0.3247479753911677,1,557.7617217141881,6.223042723893726
431,117,12.849664688110352,75.37899370877645,22.348376649124305,31,10,1318.9028146396367,0.44431620836257935,44,25,2,0.031194284699356555,1.7471761912985795,0.2020643188824026,1,557.7617217141881,6.14256939736034
364,118,14.803201675415039,75.36471049575894,22.323313652697365,29,10,1318.9028146396367,0.4936995208263397,48,23,3,0.0287349413488743,1.9084657702455017,0.1422422911828226,1,557.7617217141881,4.35083020743358
339,119,14.468622207641602,75.35608666903141,22.335171414447743,33,10,1318.9028146396367,0.4254683256149292,40,27,3,0.031220019138939386,1.8813086063881526,0.22738829994318177,1,557.7617217141881,7.449206746957874
233,120,2.003962278366089,75.3935464163792,22.28935733495765,35,40,1113.5601229445556,0.6268221735954285,36,29,6,0.029072858957165944,0.6852998186293648,0.03475696720027646,1,483.22232462887365,0.3346241049714253
304,121,6.598264217376709,75.3620155499066,22.30983892343557,29,30,1318.9028146396367,0.28301888704299927,44,27,4,0.029729152998778093,1.1625034501517206,0.4540836900588595,1,557.7617217141881,8.753090033894583
443,122,20.60634994506836,75.36632746327035,22.325739103964487,32,10,1318.9028146396367,0.39767053723335266,42,26,4,0.029398418583570066,2.358133752896834,0.26701727464846337,1,557.7617217141881,10.324771969465553
535,123,34.465396881103516,75.38438360048116,22.35942592711897,33,30,1300.6844911000983,0.40306124091148376,39,28,4,0.03056206052086445,2.797927758284625,0.2591294739947722,1,551.1484702693357,12.212499196829159
458,124,9.195145606994629,75.36255453907705,22.352419067902837,27,30,1300.6844911000983,0.21358664333820343,43,30,3,0.032412731207919605,1.422219824898902,0.5808912017994741,1,551.1484702693357,14.75862034282156
228,125,3.704791784286499,75.38114966545834,22.284236937838166,36,40,1113.5601229445556,0.5422579050064087,38,26,2,0.032210770561039284,0.8766006888617621,0.09354874757129043,1,483.22232462887365,1.2764032159709295
534,126,19.487600326538086,75.42076536948801,22.340022316981987,25,30,1301.5499541205954,0.2872253954410553,48,27,2,0.03198966123973801,2.273863819463273,0.4466695996776756,1,551.4626333457761,17.91746555601613
540,127,18.03746223449707,75.3884260192597,22.364546324238454,32,40,1300.6844911000983,0.40011516213417053,42,26,4,0.029398418583570066,2.1632131586823653,0.26342851298180986,1,551.1484702693357,9.23325164293062
578,128,1.365576148033142,75.39165995428255,22.322774663526893,33,40,1318.9028146396367,0.582618772983551,42,25,3,0.03008743592011844,0.587777842066364,0.061311836852649244,1,557.7617217141881,0.6047716464050052
278,129,4.733764171600342,75.40163125393627,22.29771166709996,29,20,1079.1490611465028,0.45778363943099976,44,27,5,0.028629375870490508,0.9672360810842623,0.18478459842250902,1,470.7311091961805,2.4087018159725226
315,130,11.923809051513672,75.39704984598725,22.298789645440905,26,30,1113.5601229445556,0.30376940965652466,48,26,4,0.029059936236778532,1.6681313190496028,0.4178588849281312,1,483.22232462887365,9.788170474522017
577,131,2.954960823059082,75.41483648861282,22.314420331384582,33,30,1301.5499541205954,0.5002193450927734,43,24,4,0.028383628671018773,0.8006242704184766,0.13509790639038632,1,551.4626333457761,1.6930172262155954
352,132,17.138547897338867,75.38168865462882,22.314689825969822,29,50,1318.9028146396367,0.39105483889579773,44,27,3,0.030919515101249465,2.09364719459911,0.2768254824654522,1,557.7617217141881,9.995187500089548
222,133,2.207759380340576,75.40324822144768,22.28342845408246,36,30,1079.1490611465028,0.3677631616592407,36,28,3,0.03208346920728807,0.712394643476161,0.3124310397777014,1,470.7311091961805,3.3614684751106947
569,134,0.9274099469184875,75.42831121787461,22.348376649124305,28,30,1301.5499541205954,0.2151084542274475,48,24,2,0.03045488836377278,0.5034748895187708,0.5780339096477116,1,551.4626333457761,4.887696537369593
416,135,12.727790832519531,75.35177475566763,22.34729867078336,31,30,1318.9028146396367,0.28743234276771545,40,29,3,0.03217062461549416,1.736876771999915,0.4463057508806565,1,557.7617217141881,13.909441404895963
264,136,2.107600688934326,75.36902240912272,22.306604988412744,35,40,1318.9028146396367,0.4241151511669159,37,28,6,0.028559325395266472,0.6992744390602508,0.22925588188626406,1,557.7617217141881,2.5536700979826765
224,137,6.299907684326172,75.35500869069045,22.283697948667694,39,30,1113.5601229445556,0.3156100809574127,37,24,2,0.03129592732344618,1.1304061588310146,0.3975992365810386,1,483.22232462887365,6.796962466565941
